HITId	WorkerId	Input.src	Input.trg	Input.item	hit	sys_id	rid	type	sid	score	time
NA	zhoeng5601	zh	en	ad	NA	online-Y.0	NA	SYSTEM	2881	-0.344063330173044	17.0549998283
NA	zhoeng5601	zh	en	ad	NA	UMD.5681	NA	BAD_REF	1051	-0.568861615861317	22.7899999619
NA	zhoeng5601	zh	en	ad	NA	Unisound.5668	NA	BAD_REF	1051	-0.568861615861317	22.7899999619
NA	zhoeng5601	zh	en	ad	NA	online-A.0	NA	SYSTEM	2967	-0.400262901595112	29.3819999695
NA	zhoeng5601	zh	en	ad	NA	NICT.5539	NA	SYSTEM	3423	1.1733250982228	7.55200004578
NA	zhoeng5601	zh	en	ad	NA	online-G.0	NA	SYSTEM	2273	0.105533241203503	11.4270000458
NA	zhoeng5601	zh	en	ad	NA	online-A.0	NA	SYSTEM	2454	0.330331526891776	20.4630000591
NA	zhoeng5601	zh	en	ad	NA	NICT.5539	NA	SYSTEM	2614	0.836127669690391	7.79199981689
NA	zhoeng5601	zh	en	ad	NA	REFERENCE	NA	REF	2838	1.79152038386555	8.15400004387
NA	zhoeng5601	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	2674	-0.231664187328907	751.374000072
NA	zhoeng5601	zh	en	ad	NA	NiuTrans.5740	NA	REPEAT	1702	0.386531098313844	15.1500000954
NA	zhoeng5601	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	REPEAT	1702	0.386531098313844	15.1500000954
NA	zhoeng5601	zh	en	ad	NA	UCAM.5586	NA	REPEAT	1702	0.386531098313844	15.1500000954
NA	zhoeng5601	zh	en	ad	NA	UMD.5681	NA	REPEAT	1702	0.386531098313844	15.1500000954
NA	zhoeng5601	zh	en	ad	NA	uedin.5652	NA	REPEAT	1702	0.386531098313844	15.1500000954
NA	zhoeng5601	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	2580	0.948526812534528	14.4739999771
NA	zhoeng5601	zh	en	ad	NA	NiuTrans.5740	NA	SYSTEM	1438	0.555129812580049	14.0669999123
NA	zhoeng5601	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	3139	-0.456462473017181	15.2960000038
NA	zhoeng5601	zh	en	ad	NA	REFERENCE	NA	REF	200	1.79152038386555	14.125
NA	zhoeng5602	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	3791	-1.11471558646717	9.60399985313
NA	zhoeng5602	zh	en	ad	NA	online-A.0	NA	SYSTEM	2192	0.613886136446898	7.61400008202
NA	zhoeng5602	zh	en	ad	NA	NICT.5539	NA	SYSTEM	981	0.558124790546444	15.4279999733
NA	zhoeng5602	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	3710	0.613886136446898	3.94199991226
NA	zhoeng5602	zh	en	ad	NA	Li-Muze.5736	NA	BAD_REF	117	-0.668624819263538	7.11999988556
NA	zhoeng5602	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	2929	0.390840752845083	20.6719999313
NA	zhoeng5602	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	2929	0.390840752845083	20.6719999313
NA	zhoeng5602	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	2835	1.05997690365053	7.04400014877
NA	zhoeng5602	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	SYSTEM	2835	1.05997690365053	7.04400014877
NA	zhoeng5602	zh	en	ad	NA	UMD.5681	NA	SYSTEM	2835	1.05997690365053	7.04400014877
NA	zhoeng5602	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	SYSTEM	1325	-0.222534052059908	17.8760001659
NA	zhoeng5602	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	3595	0.558124790546444	12.5369999409
NA	zhoeng5602	zh	en	ad	NA	online-Y.0	NA	SYSTEM	2709	1.05997690365053	8.07299995422
NA	zhoeng5602	zh	en	ad	NA	online-B.0	NA	SYSTEM	3635	1.95215843805779	11.5800001621
NA	zhoeng5602	zh	en	ad	NA	online-A.0	NA	SYSTEM	3442	0.446602098745537	29.8359999657
NA	zhoeng5602	zh	en	ad	NA	online-F.0	NA	SYSTEM	3605	0.892692865949167	11.5329999924
NA	zhoeng5602	zh	en	ad	NA	Unisound.5668	NA	REPEAT	208	-1.50504500777034	12.5119998455
NA	zhoeng5602	zh	en	ad	NA	NiuTrans.5740	NA	SYSTEM	2945	0.279318061044176	9.25800013542
NA	zhoeng5602	zh	en	ad	NA	uedin.5652	NA	SYSTEM	375	-2.2857038503767	4.85899996758
NA	zhoeng5602	zh	en	ad	NA	online-A.0	NA	SYSTEM	3112	-0.278295397960362	8.45300006866
NA	zhoeng5602	zh	en	ad	NA	REFERENCE	NA	REF	1703	1.95215843805779	13.8369998932
NA	zhoeng5602	zh	en	ad	NA	online-Y.0	NA	SYSTEM	862	-0.891670202865353	4.5640001297
NA	zhoeng5602	zh	en	ad	NA	NICT.5539	NA	BAD_REF	3792	-0.724386165163991	14.0699999332
NA	zhoeng5602	zh	en	ad	NA	online-Y.0	NA	SYSTEM	1993	0.502363444645991	4.36899995804
NA	zhoeng5602	zh	en	ad	NA	uedin.5652	NA	SYSTEM	3755	-0.166772706159454	5.09899997711
NA	zhoeng5602	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	SYSTEM	1590	-0.835908856964899	3.48999977112
NA	zhoeng5602	zh	en	ad	NA	uedin.5652	NA	SYSTEM	2282	-0.891670202865353	24.0750000477
NA	zhoeng5602	zh	en	ad	NA	online-Y.0	NA	BAD_REF	2709	1.89639709215733	3.11500000954
NA	zhoeng5602	zh	en	ad	NA	REFERENCE	NA	REF	3635	1.89639709215733	4.34999990463
NA	zhoeng5602	zh	en	ad	NA	NICT.5539	NA	SYSTEM	1880	0.112034023342814	7.63599991798
NA	zhoeng5602	zh	en	ad	NA	uedin.5652	NA	SYSTEM	687	-0.111011360259	5.93700003624
NA	zhoeng5603	zh	en	ad	NA	online-G.0	NA	SYSTEM	846	-1.18751070789655	6.69400000572
NA	zhoeng5603	zh	en	ad	NA	online-B.0	NA	SYSTEM	2069	1.10348111226657	35.742000103
NA	zhoeng5603	zh	en	ad	NA	NICT.5539	NA	SYSTEM	1109	1.45211030229139	8.48200011253
NA	zhoeng5603	zh	en	ad	NA	NiuTrans.5740	NA	BAD_REF	277	-1.08790236788946	24.603000164
NA	zhoeng5603	zh	en	ad	NA	NICT.5539	NA	SYSTEM	867	1.45211030229139	36.8090000153
NA	zhoeng5603	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	867	1.45211030229139	36.8090000153
NA	zhoeng5603	zh	en	ad	NA	online-G.0	NA	SYSTEM	1525	0.456026902220469	14.7300000191
NA	zhoeng5603	zh	en	ad	NA	uedin.5652	NA	SYSTEM	2594	1.65132698230557	6.90900015831
NA	zhoeng5603	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	572	1.25289362227721	9.7389998436
NA	zhoeng5603	zh	en	ad	NA	online-Y.0	NA	SYSTEM	2518	-0.540056497850452	26.6540000439
NA	zhoeng5603	zh	en	ad	NA	uedin.5652	NA	SYSTEM	2205	0.505831072224015	31.6569998264
NA	zhoeng5603	zh	en	ad	NA	online-B.0	NA	SYSTEM	1931	1.75093532231267	9.02799987793
NA	zhoeng5603	zh	en	ad	NA	REFERENCE	NA	REF	1814	1.30269779228075	25.7829999924
NA	zhoeng5603	zh	en	ad	NA	NICT.5539	NA	SYSTEM	1902	0.605439412231107	23.9570000172
NA	zhoeng5603	zh	en	ad	NA	UMD.5681	NA	SYSTEM	1902	0.605439412231107	23.9570000172
NA	zhoeng5603	zh	en	ad	NA	online-B.0	NA	SYSTEM	1902	0.605439412231107	23.9570000172
NA	zhoeng5603	zh	en	ad	NA	online-F.0	NA	SYSTEM	607	-0.19142730782563	32.373000145
NA	zhoeng5603	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	1965	-0.888685687875275	18.8399999142
NA	zhoeng5603	zh	en	ad	NA	uedin.5652	NA	SYSTEM	2463	0.0575935421921006	12.9199998379
NA	zhoeng5603	zh	en	ad	NA	UCAM.5586	NA	SYSTEM	24	-0.44044815784336	36.5260000229
NA	zhoeng5603	zh	en	ad	NA	UCAM.5586	NA	SYSTEM	3975	0.207006052202739	17.8419997692
NA	zhoeng5603	zh	en	ad	NA	uedin.5652	NA	REPEAT	2594	-1.63574823792847	4.49500012398
NA	zhoeng5603	zh	en	ad	NA	UCAM.5586	NA	BAD_REF	1053	-0.340839817836268	40.2319998741
NA	zhoeng5601	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	3676	0.442730669735913	29.888999939
NA	zhoeng5603	zh	en	ad	NA	uedin.5652	NA	SYSTEM	740	0.705047752238199	36.3580000401
NA	zhoeng5603	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	2907	0.854460262248837	25.003000021
NA	zhoeng5603	zh	en	ad	NA	online-G.0	NA	SYSTEM	230	-0.0420147978149916	8.13899993896
NA	zhoeng5603	zh	en	ad	NA	Unisound.5712	NA	REPEAT	837	0.705047752238199	63.4649999142
NA	zhoeng5603	zh	en	ad	NA	UCAM.5586	NA	SYSTEM	1336	-1.63574823792847	21.2100000381
NA	zhoeng5603	zh	en	ad	NA	online-A.0	NA	BAD_REF	3359	-1.93457325794974	194.082999945
NA	zhoeng5603	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	3631	-0.938489857878821	11.4340000153
NA	zhoeng5603	zh	en	ad	NA	UMD.5681	NA	SYSTEM	2181	-1.48633572791783	92.0910000801
NA	zhoeng5603	zh	en	ad	NA	online-A.0	NA	SYSTEM	3004	-0.838881517871728	42.1069998741
NA	zhoeng5603	zh	en	ad	NA	NiuTrans.5740	NA	SYSTEM	1954	1.25289362227721	29.8190000057
NA	zhoeng5603	zh	en	ad	NA	online-B.0	NA	SYSTEM	354	1.05367694226302	20.486000061
NA	zhoeng5603	zh	en	ad	NA	online-G.0	NA	SYSTEM	327	0.456026902220469	80.5609998703
NA	zhoeng5603	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	2467	0.0077893721885545	47.1399998665
NA	zhoeng5603	zh	en	ad	NA	online-B.0	NA	SYSTEM	1910	1.15328528227011	39.5329999924
NA	zhoeng5603	zh	en	ad	NA	online-B.0	NA	BAD_REF	1800	0.107397712195647	214.205000162
NA	zhoeng5603	zh	en	ad	NA	online-F.0	NA	BAD_REF	254	-0.988294027882367	52.6770000458
NA	zhoeng5603	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	2299	-1.63574823792847	35.6710000038
NA	zhoeng5603	zh	en	ad	NA	UCAM.5586	NA	SYSTEM	2648	0.406222732216923	59.1549999714
NA	zhoeng5603	zh	en	ad	NA	online-G.0	NA	SYSTEM	3176	0.754851922241745	50.3040001392
NA	zhoeng5603	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	532	-0.0918189678185376	19.7060000896
NA	zhoeng5603	zh	en	ad	NA	REFERENCE	NA	REF	373	0.854460262248837	21.3880000114
NA	zhoeng5603	zh	en	ad	NA	UCAM.5586	NA	SYSTEM	3248	1.10348111226657	7.95899987221
NA	zhoeng5603	zh	en	ad	NA	UCAM.5586	NA	SYSTEM	1053	1.15328528227011	53.9489998817
NA	zhoeng5603	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	3593	-0.0918189678185376	53.896999836
NA	zhoeng5603	zh	en	ad	NA	online-A.0	NA	SYSTEM	3359	0.605439412231107	68.9650001526
NA	zhoeng5603	zh	en	ad	NA	uedin.5652	NA	SYSTEM	2971	-0.490252327846906	62.2879998684
NA	zhoeng5603	zh	en	ad	NA	UCAM.5586	NA	SYSTEM	830	0.705047752238199	6.35099983215
NA	zhoeng5603	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	SYSTEM	2030	-1.48633572791783	211.392999887
NA	zhoeng5603	zh	en	ad	NA	online-A.0	NA	SYSTEM	2342	-0.241231477829176	24.6010000706
NA	zhoeng5603	zh	en	ad	NA	NICT.5539	NA	SYSTEM	1424	1.00387277225948	35.0370001793
NA	zhoeng5603	zh	en	ad	NA	online-B.0	NA	SYSTEM	1800	0.655243582234653	5.23199987411
NA	zhoeng5603	zh	en	ad	NA	online-G.0	NA	SYSTEM	1690	-0.0918189678185376	36.9390001297
NA	zhoeng5603	zh	en	ad	NA	online-B.0	NA	SYSTEM	1814	0.555635242227561	5.29300022125
NA	zhoeng5602	zh	en	ad	NA	NiuTrans.5740	NA	SYSTEM	99	0.558124790546444	28.1199998856
NA	zhoeng5602	zh	en	ad	NA	UMD.5681	NA	SYSTEM	99	0.558124790546444	28.1199998856
NA	zhoeng5602	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	99	0.558124790546444	28.1199998856
NA	zhoeng5602	zh	en	ad	NA	online-Y.0	NA	SYSTEM	1770	-0.668624819263538	7.54200005531
NA	zhoeng5602	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	1228	-0.780147511064445	3.13900017738
NA	zhoeng5602	zh	en	ad	NA	NiuTrans.5740	NA	SYSTEM	2746	0.781170174148259	13.5559999943
NA	zhoeng5602	zh	en	ad	NA	online-B.0	NA	SYSTEM	597	-0.0552500143585467	11.6749999523
NA	zhoeng5602	zh	en	ad	NA	NICT.5539	NA	SYSTEM	1144	0.335079406944629	9.15799999237
NA	zhoeng5602	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	3035	0.223556715143722	4.66100001335
NA	zhoeng5602	zh	en	ad	NA	online-A.0	NA	SYSTEM	1397	1.05997690365053	10.5090000629
NA	zhoeng5602	zh	en	ad	NA	REFERENCE	NA	REF	3771	2.00791978395824	8.10100007057
NA	zhoeng5602	zh	en	ad	NA	NICT.5539	NA	SYSTEM	3576	0.446602098745537	17.878000021
NA	zhoeng5602	zh	en	ad	NA	uedin.5652	NA	SYSTEM	3576	0.446602098745537	17.878000021
NA	zhoeng5602	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	1439	-0.780147511064445	19.1970000267
NA	zhoeng5602	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	234	0.000511331541907019	9.54500007629
NA	zhoeng5602	zh	en	ad	NA	online-G.0	NA	SYSTEM	1430	0.781170174148259	10.3840000629
NA	zhoeng5602	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	863	0.279318061044176	118.832999945
NA	zhoeng5602	zh	en	ad	NA	online-F.0	NA	SYSTEM	3905	-0.947431548765806	10.1319999695
NA	zhoeng5602	zh	en	ad	NA	UMD.5681	NA	SYSTEM	351	0.502363444645991	7.99099993706
NA	zhoeng5602	zh	en	ad	NA	online-Y.0	NA	BAD_REF	862	-0.55710212746263	4.51699995995
NA	zhoeng5602	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	2707	0.335079406944629	18.5980000496
NA	zhoeng5602	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	2707	0.335079406944629	18.5980000496
NA	zhoeng5602	zh	en	ad	NA	UMD.5681	NA	SYSTEM	1703	0.94845421184962	11.5099999905
NA	zhoeng5602	zh	en	ad	NA	UMD.5681	NA	SYSTEM	2099	-0.835908856964899	12.1559998989
NA	zhoeng5602	zh	en	ad	NA	online-G.0	NA	SYSTEM	3354	0.613886136446898	5.26999998093
NA	zhoeng5602	zh	en	ad	NA	online-F.0	NA	SYSTEM	3163	0.112034023342814	10.3499999046
NA	zhoeng5602	zh	en	ad	NA	online-A.0	NA	BAD_REF	3112	-0.947431548765806	5.33499979973
NA	zhoeng5602	zh	en	ad	NA	online-G.0	NA	SYSTEM	1923	-1.11471558646717	6.89200019836
NA	zhoeng5601	zh	en	ad	NA	UMD.5681	NA	BAD_REF	1478	-2.47964704421164	12.3619999886
NA	zhoeng5601	zh	en	ad	NA	NICT.5539	NA	SYSTEM	2731	-1.41185518719234	7.88400006294
NA	zhoeng5601	zh	en	ad	NA	NICT.5539	NA	SYSTEM	2757	0.836127669690391	7.80500006676
NA	zhoeng5601	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	2279	-1.07465775865993	18.6480000019
NA	zhoeng5601	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	1701	-0.231664187328907	13.2809998989
NA	zhoeng5601	zh	en	ad	NA	online-A.0	NA	SYSTEM	1466	0.386531098313844	19.5780000687
NA	zhoeng5601	zh	en	ad	NA	UMD.5681	NA	SYSTEM	989	0.442730669735913	12.3350000381
NA	zhoeng5601	zh	en	ad	NA	UCAM.5586	NA	SYSTEM	2388	1.51052252675521	21.9800000191
NA	zhoeng5601	zh	en	ad	NA	UMD.5681	NA	SYSTEM	2388	1.51052252675521	21.9800000191
NA	zhoeng5601	zh	en	ad	NA	NICT.5539	NA	SYSTEM	1169	1.79152038386555	10.4389998913
NA	zhoeng5601	zh	en	ad	NA	NICT.5539	NA	SYSTEM	3663	0.217932384047639	12.7989997864
NA	zhoeng5601	zh	en	ad	NA	online-B.0	NA	BAD_REF	3860	-1.24325647292614	16.8190000057
NA	zhoeng5601	zh	en	ad	NA	online-Y.0	NA	SYSTEM	391	0.442730669735913	28.9340000153
NA	zhoeng5601	zh	en	ad	NA	NiuTrans.5740	NA	SYSTEM	3758	-1.74905261572475	23.7329998016
NA	zhoeng5601	zh	en	ad	NA	UMD.5681	NA	SYSTEM	1365	0.667528955424186	22.8000001907
NA	zhoeng5601	zh	en	ad	NA	Unisound.5668	NA	BAD_REF	3676	-2.1986491871013	21.2179999352
NA	zhoeng5601	zh	en	ad	NA	NICT.5539	NA	SYSTEM	3486	-0.625061187283386	7.86100006104
NA	zhoeng5601	zh	en	ad	NA	UMD.5681	NA	SYSTEM	2838	-1.01845818723786	8.20399999619
NA	zhoeng5601	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	1369	0.611329384002118	30.2129998207
NA	zhoeng5601	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	1369	0.611329384002118	30.2129998207
NA	zhoeng5601	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	REPEAT	1287	1.79152038386555	6.46199989319
NA	zhoeng5601	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	2427	-0.0630654730627023	12.4270000458
NA	zhoeng5601	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	SYSTEM	2276	-0.0630654730627023	14.1410000324
NA	zhoeng5601	zh	en	ad	NA	online-B.0	NA	SYSTEM	3860	0.555129812580049	13.7569999695
NA	zhoeng5601	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	1432	0.779928098268323	20.4930000305
NA	zhoeng5601	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	1716	1.22952466964487	9.59499979019
NA	zhoeng5603	zh	en	ad	NA	REFERENCE	NA	REF	618	1.80073949231621	5.38400006294
NA	zhoeng5603	zh	en	ad	NA	NiuTrans.5740	NA	SYSTEM	2783	1.15328528227011	6.5720000267
NA	zhoeng5603	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	SYSTEM	2783	1.15328528227011	6.5720000267
NA	zhoeng5603	zh	en	ad	NA	NICT.5539	NA	SYSTEM	2790	0.605439412231107	11.6940000057
NA	zhoeng5603	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	861	0.605439412231107	4.51699995995
NA	zhoeng5603	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	861	0.605439412231107	4.51699995995
NA	zhoeng5603	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	3644	0.555635242227561	10.9229998589
NA	zhoeng5603	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	3452	0.555635242227561	3.72499990463
NA	zhoeng5603	zh	en	ad	NA	online-F.0	NA	SYSTEM	3330	-0.44044815784336	2.61900019646
NA	zhoeng5603	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	3253	0.157201882199193	10.6719999313
NA	zhoeng5603	zh	en	ad	NA	online-G.0	NA	SYSTEM	3303	0.505831072224015	5.54100012779
NA	zhoeng5603	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	629	1.05367694226302	4.68600010872
NA	zhoeng5603	zh	en	ad	NA	online-A.0	NA	SYSTEM	2963	-0.44044815784336	19.5869998932
NA	zhoeng5603	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	236	0.0575935421921006	17.5650000572
NA	zhoeng5603	zh	en	ad	NA	uedin.5652	NA	SYSTEM	3901	0.306614392209831	12.6840000153
NA	zhoeng5603	zh	en	ad	NA	UMD.5681	NA	SYSTEM	73	-3.17967750803839	6.01999998093
NA	zhoeng5603	zh	en	ad	NA	online-Y.0	NA	SYSTEM	1723	0.0077893721885545	8.06900000572
NA	zhoeng5603	zh	en	ad	NA	UMD.5681	NA	SYSTEM	3030	0.107397712195647	8.76300001144
NA	zhoeng5603	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	2570	-0.291035647832722	5.17700004578
NA	zhoeng5603	zh	en	ad	NA	UMD.5681	NA	SYSTEM	2570	-0.291035647832722	5.17700004578
NA	zhoeng5603	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	SYSTEM	1847	-0.490252327846906	18.0699999332
NA	zhoeng5603	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	3466	0.107397712195647	18.6489999294
NA	zhoeng5603	zh	en	ad	NA	online-Y.0	NA	SYSTEM	3807	-0.19142730782563	30.4450001717
NA	zhoeng5603	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	3443	-0.838881517871728	5.71699976921
NA	zhoeng5603	zh	en	ad	NA	online-F.0	NA	SYSTEM	1657	-0.291035647832722	8.72900009155
NA	zhoeng5603	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	1852	-0.19142730782563	14.0479998589
NA	zhoeng5603	zh	en	ad	NA	uedin.5652	NA	BAD_REF	2226	0.904264432252384	3.56100010872
NA	zhoeng5603	zh	en	ad	NA	online-G.0	NA	SYSTEM	705	0.0575935421921006	31.8790001869
NA	zhoeng5603	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	2386	0.456026902220469	11.5039999485
NA	zhoeng5602	zh	en	ad	NA	NICT.5539	NA	BAD_REF	3229	-0.55710212746263	12.5960001945
NA	zhoeng5602	zh	en	ad	NA	online-A.0	NA	BAD_REF	2954	-0.891670202865353	10.748000145
NA	zhoeng5602	zh	en	ad	NA	UMD.5681	NA	SYSTEM	3238	1.22726094135189	8.26300001144
NA	zhoeng5602	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	3227	-0.612863473363084	18.9330000877
NA	zhoeng5602	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	3227	-0.612863473363084	18.9330000877
NA	zhoeng5602	zh	en	ad	NA	online-A.0	NA	SYSTEM	3185	0.781170174148259	9.14700007439
NA	zhoeng5602	zh	en	ad	NA	UCAM.5586	NA	SYSTEM	3720	0.0562726774423608	10.873000145
NA	zhoeng5602	zh	en	ad	NA	uedin.5652	NA	SYSTEM	2404	0.836931520048713	13.4370000362
NA	zhoeng5602	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	1190	-0.0552500143585467	15.0680000782
NA	zhoeng5602	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	1190	-0.0552500143585467	15.0680000782
NA	zhoeng5602	zh	en	ad	NA	online-B.0	NA	SYSTEM	1737	1.17149959545144	10.0880000591
NA	zhoeng5602	zh	en	ad	NA	Li-Muze.5736	NA	SYSTEM	2086	0.669647482347352	8.47800016403
NA	zhoeng5602	zh	en	ad	NA	UMD.5681	NA	SYSTEM	1953	-0.55710212746263	5.50300002098
NA	zhoeng5602	zh	en	ad	NA	REFERENCE	NA	REF	475	2.00791978395824	4.41400003433
NA	zhoeng5602	zh	en	ad	NA	REFERENCE	NA	REF	1394	2.00791978395824	8.45700001717
NA	zhoeng5601	zh	en	ad	NA	online-B.0	NA	SYSTEM	3161	1.06092595537866	18.8819999695
NA	zhoeng5601	zh	en	ad	NA	REFERENCE	NA	REF	2148	1.79152038386555	5.97399997711
NA	zhoeng5601	zh	en	ad	NA	online-A.0	NA	SYSTEM	2264	-1.24325647292614	14.5
NA	zhoeng5601	zh	en	ad	NA	Unisound.5668	NA	SYSTEM	1281	-0.512662044439249	20.9809999466
NA	zhoeng5601	zh	en	ad	NA	online-G.0	NA	SYSTEM	2642	-1.35565561577027	24.4930000305
NA	zhoeng5601	zh	en	ad	NA	UMD.5681	NA	SYSTEM	2610	-0.175464615906839	9.90899991989
NA	zhoeng5601	zh	en	ad	NA	UCAM.5586	NA	BAD_REF	333	-0.456462473017181	40.3569998741
NA	zhoeng5601	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	1275	0.442730669735913	98.8840000629
NA	zhoeng5601	zh	en	ad	NA	NICT.5539	NA	SYSTEM	1951	0.274131955469708	12.7119998932
NA	zhoeng5601	zh	en	ad	NA	online-A.0	NA	REPEAT	2264	-1.69285304430268	60.0650000572
NA	zhoeng5601	zh	en	ad	NA	UMD.5681	NA	SYSTEM	3519	1.11712552680073	41.2170000076
NA	zhoeng5601	zh	en	ad	NA	online-G.0	NA	SYSTEM	677	-2.31104832994544	11.2179999352
NA	zhoeng5601	zh	en	ad	NA	online-F.0	NA	SYSTEM	3179	-0.175464615906839	23.3919999599
NA	zhoeng5601	zh	en	ad	NA	UMD.5681	NA	SYSTEM	1238	-1.52425433003648	27.5040001869
NA	zhoeng5603	zh	en	ad	NA	NICT.5539	NA	SYSTEM	224	0.95406860225593	8.02200007439
NA	zhoeng5603	zh	en	ad	NA	uedin.5652	NA	SYSTEM	3049	-0.390643987839814	39.3199999332
NA	zhoeng5603	zh	en	ad	NA	online-G.0	NA	SYSTEM	373	-0.938489857878821	4.95299983025
NA	zhoeng5603	zh	en	ad	NA	UCAM.5586	NA	REPEAT	3248	0.605439412231107	23.6840000153
NA	zhoeng5603	zh	en	ad	NA	online-Y.0	NA	SYSTEM	3573	0.505831072224015	23.1370000839
NA	zhoeng5603	zh	en	ad	NA	online-F.0	NA	SYSTEM	2173	-0.888685687875275	10.8109998703
NA	zhoeng5603	zh	en	ad	NA	online-G.0	NA	SYSTEM	1975	-1.2373148779001	7.87099981308
NA	zhoeng5603	zh	en	ad	NA	uedin.5652	NA	SYSTEM	164	-0.0420147978149916	24.8310000896
NA	zhoeng5603	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	SYSTEM	2613	-1.33692321790719	29.1100001335
NA	zhoeng5603	zh	en	ad	NA	NiuTrans.5740	NA	SYSTEM	277	0.157201882199193	15.3370001316
NA	zhoeng5603	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	SYSTEM	3205	-0.0918189678185376	14.5850000381
NA	zhoeng5603	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	SYSTEM	1773	1.30269779228075	11.8210000992
NA	zhoeng5603	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	1563	-0.291035647832722	23.4179999828
NA	zhoeng5603	zh	en	ad	NA	Unisound.5712	NA	SYSTEM	3870	-0.390643987839814	11.9360001087
NA	zhoeng5603	zh	en	ad	NA	REFERENCE	NA	REF	1975	1.75093532231267	8.68499994278
NA	zhoeng5603	zh	en	ad	NA	uedin.5652	NA	SYSTEM	3038	0.456026902220469	8.47099995613
NA	zhoeng5603	zh	en	ad	NA	Unisound.5668	NA	REPEAT	3631	0.306614392209831	39.4669997692
NA	zhoeng5603	zh	en	ad	NA	online-F.0	NA	SYSTEM	3602	-1.48633572791783	15.1690001488
NA	zhoeng5603	zh	en	ad	NA	NICT.5539	NA	BAD_REF	2303	-0.44044815784336	20.7539999485
NA	zhoeng5603	zh	en	ad	NA	Tencent-ensemble-system.5742	NA	BAD_REF	2613	-0.838881517871728	18.4630000591
NA	zhoeng5603	zh	en	ad	NA	NICT.5539	NA	SYSTEM	2900	-1.28711904790364	100.904999971
NA	zhoeng5603	zh	en	ad	NA	UCAM.5586	NA	SYSTEM	2937	0.95406860225593	30.4279999733
